Room,Start_date,End_date,Cost,Is_cancelled,Number_of_nights,Breakfast,Dinner
301,2023-05-01,2023-05-05,1328,False,4,False,False
101,2020-11-05,2020-11-06,96,False,1,False,False
305,2015-06-08,2015-06-11,1005,False,3,False,False
109,2019-02-07,2019-02-08,110,False,1,False,False
302,2019-04-07,2019-04-08,339,True,1,True,True
304,2022-09-29,2022-10-13,4396,False,14,False,False
203,2016-12-10,2016-12-16,894,False,6,True,True
210,2017-05-25,2017-05-26,150,False,1,True,True
108,2022-08-18,2022-08-19,109,False,1,False,False
101,2018-05-09,2018-05-10,109,False,1,True,True
101,2020-03-20,2020-03-24,372,False,4,False,True
209,2016-06-10,2016-06-13,450,False,3,True,True
203,2021-12-16,2021-12-17,147,False,1,False,False
102,2016-10-07,2016-10-09,188,False,2,True,False
108,2020-12-24,2020-12-26,198,False,2,False,False
104,2020-05-02,2020-05-03,99,False,1,False,False
301,2015-12-13,2015-12-14,343,False,1,False,True
305,2019-04-22,2019-04-23,335,False,1,False,False
208,2022-06-13,2022-06-21,1152,False,8,False,False
207,2018-04-10,2018-04-15,745,False,5,False,False
301,2024-07-10,2024-07-15,1515,False,5,False,False
305,2022-10-04,2022-10-09,1740,False,5,False,False
304,2017-03-08,2017-03-12,1276,False,4,True,True
304,2023-05-30,2023-06-04,1665,False,5,True,True
104,2018-04-22,2018-04-26,364,False,4,False,False
103,2020-07-20,2020-07-21,99,False,1,True,True
209,2024-07-14,2024-07-16,282,False,2,False,False
105,2016-04-20,2016-04-21,104,False,1,False,False
209,2020-04-02,2020-04-05,423,False,3,False,False
301,2019-08-21,2019-08-23,618,False,2,False,False
105,2017-02-17,2017-02-20,321,False,3,False,False
305,2018-05-21,2018-05-22,301,False,1,False,False
104,2023-03-11,2023-03-12,104,False,1,False,False
303,2020-08-18,2020-08-23,1580,False,5,True,True
108,2021-12-27,2021-12-30,318,False,3,False,False
302,2022-06-24,2022-06-25,342,False,1,False,False
102,2021-05-28,2021-05-31,282,False,3,False,False
210,2015-06-09,2015-06-17,1184,False,8,True,True
109,2021-06-02,2021-06-06,364,False,4,False,False
201,2024-11-04,2024-11-05,149,False,1,False,False
102,2017-04-05,2017-04-07,216,False,2,True,True
202,2022-06-18,2022-06-22,592,False,4,True,True
107,2024-01-20,2024-01-30,920,False,10,True,True
202,2016-08-30,2016-09-02,444,False,3,False,True
201,2023-02-19,2023-02-21,296,False,2,True,True
207,2024-01-10,2024-01-13,423,False,3,False,True
303,2020-08-23,2020-09-06,4424,False,14,False,False
101,2015-04-15,2015-04-26,1188,False,11,True,False
206,2025-01-27,2025-01-31,600,False,4,False,False
303,2019-06-08,2019-06-13,1725,True,5,True,False
201,2015-07-30,2015-08-09,1400,False,10,True,True
108,2024-11-10,2024-11-17,665,False,7,True,True
204,2015-09-26,2015-09-27,147,False,1,True,True
304,2021-02-15,2021-02-16,336,False,1,True,True
109,2020-09-19,2020-10-01,1236,False,12,True,True
208,2020-07-31,2020-08-12,1800,False,12,True,True
102,2018-01-01,2018-01-14,1222,False,13,False,False
210,2022-12-03,2022-12-08,740,False,5,True,True
110,2021-09-26,2021-09-27,103,False,1,True,True
201,2017-02-06,2017-02-16,1400,False,10,True,True
203,2015-07-02,2015-07-05,435,False,3,False,False
304,2023-01-12,2023-01-15,975,False,3,False,False
101,2021-10-26,2021-10-30,384,False,4,True,True
205,2021-09-23,2021-09-26,435,True,3,True,True
202,2024-06-23,2024-06-26,426,False,3,True,True
101,2017-03-01,2017-03-08,637,False,7,True,True
106,2023-05-31,2023-06-03,273,False,3,False,True
101,2017-08-14,2017-08-19,500,False,5,False,True
205,2022-07-12,2022-07-24,1740,False,12,True,True
208,2016-06-17,2016-06-19,300,False,2,False,False
107,2022-10-24,2022-10-25,91,False,1,False,False
105,2021-12-03,2021-12-04,92,False,1,True,True
107,2019-05-28,2019-06-06,936,False,9,False,False
202,2015-04-03,2015-04-11,1152,False,8,False,False
209,2024-07-11,2024-07-12,150,False,1,False,False
107,2016-07-06,2016-07-10,416,False,4,True,True
203,2017-12-27,2017-12-30,450,False,3,True,False
305,2021-03-14,2021-03-28,4382,False,14,True,True
201,2017-09-24,2017-09-30,846,False,6,False,True
108,2018-11-21,2018-11-23,186,False,2,True,True
105,2021-12-28,2022-01-05,736,False,8,True,True
106,2024-04-15,2024-04-18,273,False,3,False,False
102,2022-04-04,2022-04-15,1100,False,11,True,True
301,2022-01-22,2022-01-24,638,False,2,False,False
303,2016-04-29,2016-05-02,993,False,3,False,True
302,2018-12-02,2018-12-07,1725,False,5,False,False
105,2015-12-11,2015-12-16,505,False,5,False,False
302,2020-02-05,2020-02-09,1288,False,4,False,False
204,2024-05-05,2024-05-06,148,False,1,False,True
202,2016-11-29,2016-12-01,286,False,2,False,False
205,2021-06-03,2021-06-04,144,False,1,True,True
202,2023-04-15,2023-04-19,588,False,4,False,False
110,2019-05-25,2019-05-28,288,False,3,False,False
204,2020-03-20,2020-03-24,568,False,4,True,True
102,2021-04-02,2021-04-03,92,False,1,False,False
110,2018-04-08,2018-04-11,270,False,3,False,True
304,2022-12-19,2022-12-21,696,True,2,True,False
204,2018-09-25,2018-09-28,432,False,3,False,True
303,2016-12-07,2016-12-13,1848,False,6,True,False
204,2023-12-06,2023-12-08,288,False,2,False,False
209,2019-11-24,2019-12-05,1551,False,11,False,False
106,2023-01-01,2023-01-03,202,True,2,False,False
101,2015-08-15,2015-08-16,110,False,1,False,False
210,2017-08-31,2017-09-10,1420,True,10,True,True
210,2021-12-29,2022-01-02,580,False,4,True,True
103,2017-09-26,2017-09-28,206,False,2,False,False
104,2023-12-21,2023-12-22,92,False,1,False,False
202,2018-09-25,2018-09-29,564,False,4,True,True
206,2020-08-01,2020-08-03,294,False,2,False,False
206,2016-01-07,2016-01-19,1680,True,12,True,True
305,2020-09-10,2020-09-21,3674,False,11,True,False
201,2015-08-21,2015-08-25,596,False,4,False,False
210,2022-05-15,2022-05-16,144,False,1,True,True
210,2016-08-14,2016-08-22,1184,False,8,True,True
203,2024-02-06,2024-02-15,1314,False,9,True,True
103,2022-07-07,2022-07-09,220,False,2,True,False
305,2020-04-28,2020-04-30,672,False,2,False,False
103,2021-11-12,2021-11-18,600,False,6,True,True
108,2023-11-01,2023-11-08,756,False,7,True,False
201,2015-12-18,2015-12-20,290,False,2,True,True
107,2018-10-22,2018-10-24,210,False,2,True,False
301,2017-11-02,2017-11-03,338,False,1,False,False
101,2021-09-26,2021-09-30,384,False,4,True,True
106,2018-08-28,2018-09-10,1365,False,13,False,True
101,2022-11-11,2022-11-17,552,False,6,True,False
108,2019-02-24,2019-03-09,1300,False,13,False,False
302,2017-03-13,2017-03-18,1745,False,5,False,False
301,2024-02-28,2024-03-04,1585,False,5,False,True
101,2024-05-07,2024-05-08,98,False,1,True,False
209,2016-08-07,2016-08-19,1752,False,12,True,True
203,2016-12-26,2016-12-30,584,False,4,False,False
207,2022-11-05,2022-11-07,284,False,2,False,False
107,2020-06-08,2020-06-09,101,False,1,False,True
105,2018-02-14,2018-02-17,324,False,3,False,False
305,2023-05-19,2023-05-20,323,True,1,False,False
205,2017-03-18,2017-03-19,142,False,1,True,True
205,2020-10-11,2020-10-22,1540,False,11,True,False
110,2017-05-02,2017-05-06,400,False,4,False,False
204,2024-07-11,2024-07-14,435,False,3,False,False
302,2021-11-02,2021-11-05,1011,False,3,False,False
205,2016-11-27,2016-11-28,145,False,1,False,False
106,2022-09-24,2022-09-29,490,False,5,True,False
304,2021-01-07,2021-01-17,3240,False,10,True,True
101,2019-11-21,2019-11-26,455,False,5,False,True
110,2024-08-08,2024-08-10,184,False,2,False,False
110,2020-02-20,2020-02-21,96,False,1,False,False
303,2018-07-19,2018-07-27,2576,False,8,True,False
109,2024-10-23,2024-10-29,612,False,6,True,True
105,2015-10-16,2015-10-26,1090,True,10,False,False
206,2017-08-19,2017-08-23,560,False,4,True,True
304,2016-11-01,2016-11-05,1344,False,4,True,True
202,2016-12-18,2016-12-20,282,False,2,True,True
108,2022-09-16,2022-09-17,95,False,1,False,True
101,2018-04-17,2018-04-24,735,False,7,True,True
110,2018-12-13,2018-12-17,412,False,4,True,True
206,2021-06-17,2021-06-24,1022,False,7,True,True
305,2024-12-13,2024-12-14,318,False,1,True,True
109,2016-08-30,2016-09-06,714,False,7,False,False
201,2020-02-28,2020-03-10,1606,True,11,True,True
103,2023-03-06,2023-03-12,576,False,6,False,False
105,2020-10-25,2020-10-28,324,False,3,False,False
208,2020-07-09,2020-07-12,450,False,3,True,True
107,2020-04-18,2020-04-26,872,False,8,False,False
109,2024-04-13,2024-04-21,744,False,8,False,False
102,2023-12-28,2024-01-07,1040,False,10,True,True
303,2016-10-05,2016-10-16,3817,False,11,True,True
207,2018-05-26,2018-05-29,423,False,3,False,True
208,2018-11-15,2018-11-16,149,True,1,False,False
207,2019-11-21,2019-11-22,148,False,1,True,True
301,2020-10-25,2020-10-29,1236,False,4,False,False
207,2017-01-30,2017-02-01,292,False,2,False,False
205,2015-06-02,2015-06-08,840,True,6,True,True
102,2015-03-12,2015-03-13,97,False,1,True,True
101,2025-01-04,2025-01-12,728,False,8,True,True
204,2017-04-19,2017-04-24,730,False,5,False,True
105,2019-10-07,2019-10-10,291,False,3,False,False
107,2019-04-09,2019-04-10,110,False,1,False,False
106,2019-01-31,2019-02-02,194,False,2,False,False
207,2020-07-26,2020-07-27,145,False,1,False,False
210,2020-10-16,2020-10-17,150,False,1,False,False
303,2016-02-19,2016-02-20,335,False,1,False,False
205,2022-05-11,2022-05-12,140,False,1,False,False
203,2024-01-08,2024-01-18,1470,False,10,True,True
202,2020-04-11,2020-04-12,148,False,1,False,False
107,2021-01-04,2021-01-07,324,False,3,True,True
208,2016-08-31,2016-09-07,980,False,7,True,True
106,2021-08-23,2021-08-30,714,False,7,True,True
210,2017-10-02,2017-10-10,1152,False,8,True,False
108,2022-02-28,2022-03-03,282,False,3,False,False
304,2019-03-08,2019-03-12,1328,False,4,True,True
109,2022-07-03,2022-07-07,440,False,4,False,False
105,2018-05-06,2018-05-09,309,False,3,False,False
202,2017-06-10,2017-06-11,141,False,1,True,False
303,2018-04-21,2018-04-22,327,False,1,False,False
304,2022-10-31,2022-11-01,346,True,1,False,False
108,2015-03-14,2015-03-18,396,False,4,True,True
109,2018-11-28,2018-11-29,102,False,1,False,False
205,2018-11-26,2018-11-28,300,True,2,False,False
204,2024-11-09,2024-11-18,1296,False,9,False,True
302,2020-01-04,2020-01-06,612,False,2,False,False
301,2020-01-19,2020-01-24,1535,False,5,True,True
108,2015-06-03,2015-06-07,432,True,4,True,True
304,2022-07-31,2022-08-06,1944,False,6,False,False
206,2015-04-16,2015-04-19,450,False,3,True,True
206,2017-03-22,2017-03-30,1128,False,8,True,True
304,2024-06-14,2024-06-16,624,False,2,False,False
101,2020-09-25,2020-10-03,792,False,8,False,False
204,2022-03-15,2022-03-19,592,False,4,True,True
202,2017-04-10,2017-04-11,146,False,1,True,True
208,2024-11-08,2024-11-12,568,False,4,True,False
103,2020-12-26,2020-12-27,102,False,1,False,False
107,2018-07-31,2018-08-01,107,False,1,False,True
204,2023-09-10,2023-09-11,149,False,1,False,False
208,2020-03-24,2020-03-25,150,False,1,False,False
210,2021-08-26,2021-08-27,142,False,1,False,False
101,2018-12-29,2018-12-31,220,False,2,True,True
305,2024-03-24,2024-03-29,1655,False,5,True,True
104,2020-12-07,2020-12-19,1164,False,12,True,True
201,2017-03-29,2017-04-03,745,False,5,True,True
205,2020-07-04,2020-07-06,290,False,2,False,False
201,2022-01-02,2022-01-03,148,False,1,True,True
301,2021-06-07,2021-06-08,320,False,1,False,False
304,2021-10-16,2021-10-18,694,False,2,False,False
208,2020-09-25,2020-10-05,1450,False,10,True,True
107,2018-12-02,2018-12-03,100,False,1,False,False
209,2016-09-20,2016-09-21,141,False,1,True,False
202,2021-01-17,2021-01-25,1176,False,8,False,False
105,2017-01-08,2017-01-13,495,False,5,False,False
301,2022-06-15,2022-06-18,984,False,3,False,False
104,2017-11-16,2017-11-18,206,False,2,True,True
206,2021-05-17,2021-05-21,560,False,4,True,True
202,2019-06-06,2019-06-11,715,False,5,False,False
210,2017-02-06,2017-02-12,840,False,6,False,True
104,2019-12-24,2019-12-27,330,True,3,False,False
105,2020-10-20,2020-10-21,107,False,1,False,True
105,2016-05-30,2016-06-08,891,False,9,True,True
304,2016-04-05,2016-04-08,915,False,3,False,False
206,2022-10-06,2022-10-13,1022,True,7,True,False
304,2024-04-05,2024-04-07,604,False,2,True,True
106,2024-08-26,2024-08-30,364,False,4,True,True
106,2015-02-22,2015-03-02,768,True,8,True,True
105,2019-03-01,2019-03-04,303,False,3,True,True
209,2019-11-11,2019-11-16,725,False,5,False,True
107,2022-06-22,2022-06-26,440,False,4,True,True
304,2022-07-08,2022-07-11,978,False,3,False,True
210,2018-10-20,2018-10-23,429,False,3,False,False
105,2020-06-24,2020-06-27,318,True,3,False,False
107,2016-12-20,2016-12-22,210,False,2,True,True
208,2021-04-15,2021-04-16,142,False,1,False,False
201,2020-02-06,2020-02-10,564,False,4,False,False
302,2020-02-14,2020-02-22,2712,True,8,True,False
206,2023-03-01,2023-03-12,1639,False,11,True,True
108,2016-06-27,2016-06-30,303,False,3,False,False
208,2021-05-16,2021-05-17,140,False,1,False,False
201,2022-04-01,2022-04-08,1050,False,7,True,True
105,2016-06-11,2016-06-15,412,False,4,True,True
101,2016-06-04,2016-06-05,90,False,1,True,True
107,2020-07-21,2020-07-23,210,False,2,False,False
203,2024-01-30,2024-02-05,888,False,6,True,True
108,2015-05-18,2015-05-20,186,False,2,False,False
108,2020-11-27,2020-11-29,210,False,2,False,False
208,2018-10-12,2018-10-22,1450,False,10,True,True
206,2023-05-08,2023-05-11,435,False,3,False,False
302,2018-10-13,2018-10-14,315,False,1,False,False
102,2023-12-04,2023-12-12,816,False,8,False,False
104,2024-08-23,2024-08-25,200,False,2,True,True
210,2022-07-17,2022-07-19,300,False,2,True,True
205,2016-04-27,2016-04-28,147,False,1,False,False
109,2015-08-30,2015-09-03,392,False,4,True,True
304,2018-01-16,2018-01-18,622,False,2,False,False
109,2024-11-20,2024-11-22,194,False,2,True,True
110,2016-06-29,2016-07-02,303,False,3,False,False
107,2018-05-11,2018-05-12,102,False,1,True,True
204,2022-05-25,2022-05-27,288,False,2,False,False
208,2019-03-14,2019-03-20,852,False,6,True,True
103,2016-09-05,2016-09-10,550,False,5,False,False
202,2024-12-06,2024-12-08,284,False,2,False,False
103,2020-11-05,2020-11-07,188,False,2,False,True
109,2015-09-07,2015-09-11,360,False,4,True,True
210,2024-11-28,2024-12-01,429,False,3,False,True
104,2024-03-11,2024-03-12,103,False,1,False,False
109,2022-07-08,2022-07-09,98,False,1,False,False
203,2018-06-11,2018-06-13,284,False,2,False,False
305,2024-01-30,2024-02-08,2763,False,9,True,True
303,2020-04-16,2020-04-19,1011,False,3,False,False
109,2016-09-15,2016-09-17,192,False,2,False,False
303,2017-09-22,2017-09-23,330,False,1,False,False
106,2022-05-26,2022-05-29,324,False,3,False,False
201,2022-09-13,2022-09-17,572,False,4,False,True
209,2016-06-25,2016-07-01,876,False,6,False,True
301,2015-09-23,2015-09-27,1204,False,4,True,True
109,2022-08-13,2022-08-19,612,False,6,True,True
202,2021-07-16,2021-07-19,429,False,3,False,True
301,2021-11-20,2021-11-21,306,False,1,False,False
303,2023-09-18,2023-09-25,2394,False,7,True,True
210,2020-08-21,2020-08-24,426,False,3,False,False
210,2016-07-20,2016-07-22,282,False,2,False,False
206,2024-08-03,2024-08-10,987,False,7,True,False
103,2024-07-17,2024-07-24,644,False,7,True,True
102,2019-02-11,2019-02-18,637,False,7,False,False
204,2019-05-10,2019-05-11,148,False,1,False,True
107,2017-07-24,2017-07-26,186,False,2,True,True
201,2021-04-07,2021-04-09,292,False,2,False,False
104,2019-07-15,2019-07-23,768,False,8,True,True
106,2024-10-06,2024-10-15,855,False,9,True,True
305,2023-05-01,2023-05-04,969,False,3,False,False
210,2023-11-20,2023-11-21,147,False,1,False,True
101,2019-12-13,2019-12-19,558,False,6,True,False
206,2022-10-16,2022-10-18,300,False,2,True,True
205,2023-05-30,2023-06-03,560,False,4,False,False
107,2021-04-10,2021-04-13,285,False,3,False,True
210,2019-01-10,2019-01-11,143,False,1,False,True
205,2021-12-04,2021-12-06,280,False,2,True,True
107,2023-02-08,2023-02-09,97,False,1,True,False
101,2020-12-14,2020-12-17,306,False,3,False,False
305,2017-01-09,2017-01-12,1017,False,3,False,False
201,2019-09-07,2019-09-20,1937,False,13,True,True
207,2015-04-01,2015-04-03,290,False,2,False,False
203,2024-11-09,2024-11-14,710,False,5,False,False
108,2018-10-22,2018-10-26,396,False,4,False,True
105,2016-01-17,2016-01-25,840,False,8,True,False
202,2019-11-28,2019-11-29,141,False,1,True,True
108,2021-12-21,2021-12-23,188,False,2,False,False
110,2020-03-13,2020-03-15,212,False,2,False,False
204,2021-10-19,2021-10-22,450,False,3,True,True
209,2025-01-03,2025-01-06,447,False,3,False,False
109,2015-12-31,2016-01-06,642,False,6,True,False
105,2022-10-14,2022-10-15,107,False,1,True,True
105,2023-03-08,2023-03-17,900,False,9,False,False
108,2015-11-10,2015-11-11,95,False,1,False,False
104,2018-05-17,2018-05-22,505,False,5,False,True
207,2021-04-06,2021-04-16,1460,False,10,True,True
208,2017-11-29,2017-11-30,143,False,1,False,True
110,2021-12-12,2021-12-13,108,False,1,True,True
205,2018-10-01,2018-10-08,994,False,7,False,False
305,2016-06-01,2016-06-04,1020,False,3,False,False
102,2019-05-18,2019-05-20,198,False,2,False,False
103,2021-02-06,2021-02-14,744,True,8,True,True
303,2019-11-17,2019-11-28,3531,True,11,False,False
101,2020-06-23,2020-06-27,384,False,4,True,False
210,2022-03-01,2022-03-04,420,False,3,False,False
204,2024-02-21,2024-02-22,146,False,1,True,False
108,2024-10-31,2024-11-01,96,False,1,True,True
108,2015-07-29,2015-07-30,106,False,1,False,True
202,2019-02-23,2019-02-28,740,False,5,True,False
101,2017-10-25,2017-10-27,188,False,2,True,True
205,2019-12-31,2020-01-04,560,False,4,False,False
104,2022-12-21,2022-12-24,300,False,3,True,True
105,2018-08-07,2018-08-21,1512,False,14,True,True
302,2019-04-20,2019-04-27,2324,False,7,False,False
206,2021-11-19,2021-11-27,1168,False,8,True,True
201,2015-08-28,2015-08-30,298,False,2,False,False
302,2021-01-17,2021-01-23,1902,True,6,True,True
207,2023-05-05,2023-05-08,426,False,3,False,True
103,2019-06-26,2019-06-29,270,False,3,False,False
208,2024-03-28,2024-03-29,149,True,1,True,True
109,2020-11-09,2020-11-12,282,False,3,False,False
201,2022-10-01,2022-10-03,286,False,2,False,False
101,2018-08-14,2018-08-16,194,False,2,False,False
203,2023-06-20,2023-06-24,564,False,4,True,True
207,2015-09-16,2015-09-21,715,False,5,True,True
205,2022-01-07,2022-01-21,2100,True,14,True,True
304,2016-01-30,2016-02-04,1690,False,5,True,True
202,2015-07-05,2015-07-06,140,False,1,True,True
109,2021-03-06,2021-03-08,216,False,2,False,False
204,2024-12-27,2025-01-04,1152,False,8,False,False
209,2024-06-08,2024-06-10,282,False,2,False,False
304,2018-10-11,2018-10-16,1590,False,5,True,False
205,2018-12-27,2018-12-28,144,False,1,False,False
205,2024-10-08,2024-10-09,148,False,1,False,False
102,2016-11-04,2016-11-06,190,False,2,False,False
301,2019-04-22,2019-04-28,2034,False,6,True,True
106,2022-01-26,2022-02-07,1284,False,12,True,True
208,2023-02-01,2023-02-08,987,True,7,False,True
208,2021-01-20,2021-01-28,1136,False,8,True,True
304,2016-10-13,2016-10-22,2880,False,9,False,True
106,2016-01-24,2016-02-04,1067,False,11,True,True
104,2021-03-23,2021-03-30,700,False,7,False,False
109,2019-02-08,2019-02-14,612,False,6,True,True
209,2023-07-23,2023-07-28,750,False,5,True,False
207,2024-04-18,2024-04-19,143,False,1,False,True
